userId,productId,rating,timestamp,year,month,day,user_ratings_count,product_ratings_count
ALVJCD5NY28G4,0972683275,4.0,2010-12-20,2010.0,12.0,20.0,1.0,1051.0
ATWPVC644K29Z,0972683275,5.0,2013-06-10,2013.0,6.0,10.0,1.0,1051.0
A2CJH05NQX7BD7,0972683275,5.0,2010-11-12,2010.0,11.0,12.0,1.0,1051.0
A2LME30OB5OHTN,0972683275,5.0,2012-04-27,2012.0,4.0,27.0,1.0,1051.0
A1EWQ5Y6HHSJGX,0972683275,5.0,2013-12-08,2013.0,12.0,8.0,1.0,1051.0
AK4A0WP71RIG0,0972683275,4.0,2011-12-02,2011.0,12.0,2.0,1.0,1051.0
A120ULF73SUTI9,0972683275,4.0,2013-03-15,2013.0,3.0,15.0,1.0,1051.0
A4AF29Y2BHYEY,0972683275,3.0,2013-08-18,2013.0,8.0,18.0,1.0,1051.0
A6FGKXU6ZPW64,0972683275,5.0,2014-01-29,2014.0,1.0,29.0,1.0,1051.0
ADSRJY1DRPL6Y,0972683275,5.0,2013-06-15,2013.0,6.0,15.0,1.0,1051.0
AKSRGI790QOOT,0972683275,5.0,2014-01-01,2014.0,1.0,1.0,1.0,1051.0
ANSFLSQ5F6F2G,0972683275,5.0,2014-01-27,2014.0,1.0,27.0,1.0,1051.0
A1QPW8EFCNQJB6,0972683275,5.0,2013-02-11,2013.0,2.0,11.0,1.0,1051.0
A3DVV9V489ITBE,0972683275,2.0,2012-12-02,2012.0,12.0,2.0,1.0,1051.0
AA24EMYGLX593,0972683275,5.0,2013-01-24,2013.0,1.0,24.0,1.0,1051.0
AQV240XF36FSX,0972683275,5.0,2011-09-28,2011.0,9.0,28.0,1.0,1051.0
A3OTEWNG0JOIIE,0972683275,5.0,2013-05-05,2013.0,5.0,5.0,1.0,1051.0
A3K8DR8H1T9N42,0972683275,4.0,2013-07-22,2013.0,7.0,22.0,1.0,1051.0
A2IZ0CCB5OJI95,0972683275,2.0,2013-10-25,2013.0,10.0,25.0,1.0,1051.0
A3CG50NHWGH5H9,0972683275,5.0,2013-08-18,2013.0,8.0,18.0,1.0,1051.0
A1463ASM7QMU2I,0972683275,3.0,2012-01-13,2012.0,1.0,13.0,1.0,1051.0
A3L61LOQ3YR4AO,0972683275,5.0,2013-06-08,2013.0,6.0,8.0,1.0,1051.0
A1LE0TJ3UYVV7X,0972683275,5.0,2013-12-17,2013.0,12.0,17.0,1.0,1051.0
AIWE3KTYZ9RQ4,0972683275,5.0,2012-12-17,2012.0,12.0,17.0,1.0,1051.0
AKAOH4DGKSCP1,0972683275,5.0,2011-09-14,2011.0,9.0,14.0,1.0,1051.0
A2ALRD1DZHX7ZY,0972683275,4.0,2014-01-19,2014.0,1.0,19.0,1.0,1051.0
A1DPTFY0G6P7SY,0972683275,2.0,2012-12-10,2012.0,12.0,10.0,1.0,1051.0
A1RJTUPD2F4GCX,0972683275,1.0,2012-01-24,2012.0,1.0,24.0,1.0,1051.0
A28N5MLYX9Q8ZN,0972683275,5.0,2013-09-29,2013.0,9.0,29.0,1.0,1051.0
A9UFBRZV2I3U1,0972683275,5.0,2011-10-14,2011.0,10.0,14.0,1.0,1051.0
A2BLGQ2SCSKCCY,0972683275,5.0,2013-01-22,2013.0,1.0,22.0,1.0,1051.0
A2QAPBQOLC5MPM,0972683275,5.0,2014-06-22,2014.0,6.0,22.0,1.0,1051.0
ATWBLNW9VXQW0,0972683275,5.0,2013-11-08,2013.0,11.0,8.0,1.0,1051.0
A2GN3D3HXQI3BF,0972683275,5.0,2012-12-28,2012.0,12.0,28.0,1.0,1051.0
A2FC0JI1EDAAJF,0972683275,5.0,2013-10-04,2013.0,10.0,4.0,1.0,1051.0
A21OS6PWQG5YOO,0972683275,5.0,2012-05-25,2012.0,5.0,25.0,1.0,1051.0
A1OYA1IESSJ8F6,0972683275,5.0,2014-01-21,2014.0,1.0,21.0,1.0,1051.0
AA81KFW4X8UIH,0972683275,5.0,2013-02-11,2013.0,2.0,11.0,1.0,1051.0
A3QSU7RSCS2JLK,0972683275,5.0,2013-06-28,2013.0,6.0,28.0,1.0,1051.0
A2G3KD3TIN53N2,0972683275,1.0,2010-10-16,2010.0,10.0,16.0,1.0,1051.0
A36ATQRF014CAH,0972683275,4.0,2013-06-25,2013.0,6.0,25.0,1.0,1051.0
A35KCAUAE99I3Y,0972683275,3.0,2012-02-05,2012.0,2.0,5.0,1.0,1051.0
ALSYM9GTZ8E7A,0972683275,5.0,2013-06-06,2013.0,6.0,6.0,1.0,1051.0
A4035XND6J8CS,0972683275,5.0,2013-04-26,2013.0,4.0,26.0,1.0,1051.0
A2LTW5O60G852G,0972683275,5.0,2013-11-14,2013.0,11.0,14.0,1.0,1051.0
A317RWPY08I5QX,0972683275,5.0,2013-11-04,2013.0,11.0,4.0,1.0,1051.0
A3S8Z7UF9OQ1PU,0972683275,5.0,2014-06-15,2014.0,6.0,15.0,1.0,1051.0
A2E0H4X2BCILP6,0972683275,2.0,2010-10-30,2010.0,10.0,30.0,1.0,1051.0
A39WT88YZXIJTB,0972683275,5.0,2014-03-25,2014.0,3.0,25.0,1.0,1051.0
AP91TRN3KDIRH,0972683275,4.0,2011-02-04,2011.0,2.0,4.0,1.0,1051.0
A3UYI01GLEYZSP,0972683275,5.0,2013-02-19,2013.0,2.0,19.0,1.0,1051.0
A3JTK3K0PXFFT5,0972683275,5.0,2014-03-23,2014.0,3.0,23.0,1.0,1051.0
A2I8T047ZTHHRZ,0972683275,5.0,2014-03-06,2014.0,3.0,6.0,1.0,1051.0
AP7LSRPXT3ZL8,0972683275,5.0,2013-01-03,2013.0,1.0,3.0,1.0,1051.0
AP3XMM1077I50,0972683275,5.0,2013-11-30,2013.0,11.0,30.0,1.0,1051.0
A10MC5C359B1T7,0972683275,5.0,2013-02-07,2013.0,2.0,7.0,1.0,1051.0
A1X1DS4OWX7WJK,0972683275,3.0,2011-07-15,2011.0,7.0,15.0,1.0,1051.0
A1GJHLL1Y090P5,0972683275,5.0,2010-11-14,2010.0,11.0,14.0,1.0,1051.0
A1TTW3G7D18GS5,0972683275,5.0,2013-01-27,2013.0,1.0,27.0,1.0,1051.0
A2FF6SG2Z15WY8,0972683275,4.0,2014-03-25,2014.0,3.0,25.0,1.0,1051.0
A1EHAX7WGEJFEV,0972683275,5.0,2013-07-01,2013.0,7.0,1.0,1.0,1051.0
A2N7FW352FF8AQ,0972683275,5.0,2011-04-04,2011.0,4.0,4.0,1.0,1051.0
A2DNXSCB3JXGY2,0972683275,5.0,2014-03-18,2014.0,3.0,18.0,1.0,1051.0
A1C71KC23S7YAZ,0972683275,5.0,2013-02-13,2013.0,2.0,13.0,1.0,1051.0
A1OO47RRQ4I29R,0972683275,5.0,2013-02-11,2013.0,2.0,11.0,1.0,1051.0
A2DEU0B3AUINV9,0972683275,5.0,2010-01-11,2010.0,1.0,11.0,1.0,1051.0
AE8R1JSMJYIU,0972683275,4.0,2008-12-08,2008.0,12.0,8.0,1.0,1051.0
AC4HGDV9303YH,0972683275,5.0,2014-02-22,2014.0,2.0,22.0,1.0,1051.0
A2FXM6UKGH1WFE,0972683275,5.0,2012-02-02,2012.0,2.0,2.0,1.0,1051.0
A1038957GWRBP375RU5T,0972683275,5.0,2012-11-22,2012.0,11.0,22.0,1.0,1051.0
AU2KDGQQKTCJ0,0972683275,5.0,2012-12-15,2012.0,12.0,15.0,1.0,1051.0
A1GOBWZGW5KTYG,0972683275,5.0,2012-11-15,2012.0,11.0,15.0,1.0,1051.0
A7R4R9THNELTP,0972683275,5.0,2010-09-30,2010.0,9.0,30.0,1.0,1051.0
A2RU0H9MD4IH5M,0972683275,5.0,2013-04-28,2013.0,4.0,28.0,1.0,1051.0
A3MAKX14WHMXXK,0972683275,4.0,2011-12-29,2011.0,12.0,29.0,1.0,1051.0
A2U9XX4Q5NQBG6,0972683275,5.0,2014-02-27,2014.0,2.0,27.0,1.0,1051.0
ADM5RFAZ3LWDF,0972683275,5.0,2013-01-17,2013.0,1.0,17.0,1.0,1051.0
AVNNI39RQMZPG,0972683275,5.0,2014-05-02,2014.0,5.0,2.0,1.0,1051.0
A1AH0XJN1VCRQZ,0972683275,5.0,2012-12-14,2012.0,12.0,14.0,1.0,1051.0
A20P7YTMB5UGSM,0972683275,5.0,2012-05-15,2012.0,5.0,15.0,1.0,1051.0
A5DT620AT9LAT,0972683275,5.0,2012-08-22,2012.0,8.0,22.0,1.0,1051.0
A1PU4NJBB1UU33,0972683275,4.0,2011-10-07,2011.0,10.0,7.0,1.0,1051.0
A2465OVDXMXNGZ,0972683275,4.0,2014-05-14,2014.0,5.0,14.0,1.0,1051.0
A1M6DES3E3CLW2,0972683275,5.0,2012-03-03,2012.0,3.0,3.0,1.0,1051.0
AEVGI82M8PECC,0972683275,4.0,2011-12-07,2011.0,12.0,7.0,1.0,1051.0
A1P31CO3L42CH1,0972683275,4.0,2011-02-24,2011.0,2.0,24.0,1.0,1051.0
A1743UQ12BFP3F,0972683275,5.0,2012-06-23,2012.0,6.0,23.0,1.0,1051.0
A2AJB67RIHEXIM,0972683275,5.0,2013-07-07,2013.0,7.0,7.0,1.0,1051.0
A16WXV8ANSR36O,0972683275,5.0,2014-03-05,2014.0,3.0,5.0,1.0,1051.0
A142B3JN06ZBOD,0972683275,5.0,2013-04-17,2013.0,4.0,17.0,1.0,1051.0
AUSMGD8LVU7D2,0972683275,5.0,2013-03-21,2013.0,3.0,21.0,1.0,1051.0
A3OA5H4NRLI7MU,0972683275,5.0,2013-07-30,2013.0,7.0,30.0,1.0,1051.0
AC641L63OT64F,0972683275,5.0,2012-02-16,2012.0,2.0,16.0,1.0,1051.0
A1SMK2N4JHOWLT,0972683275,4.0,2012-06-25,2012.0,6.0,25.0,1.0,1051.0
A1UAP0NDDZE7RV,0972683275,4.0,2013-08-02,2013.0,8.0,2.0,1.0,1051.0
AM3IQNMF60MBU,0972683275,5.0,2012-03-30,2012.0,3.0,30.0,1.0,1051.0
A1AFORE8L2LGGW,0972683275,1.0,2012-12-28,2012.0,12.0,28.0,1.0,1051.0
A212REVB5AFP02,0972683275,4.0,2014-03-06,2014.0,3.0,6.0,1.0,1051.0
A3SXYB8JPQ44LN,0972683275,4.0,2012-07-17,2012.0,7.0,17.0,1.0,1051.0
A2AQ5NSE7ALLOF,0972683275,5.0,2013-04-05,2013.0,4.0,5.0,1.0,1051.0
A11BKLWVWL7Q2J,0972683275,5.0,2013-10-23,2013.0,10.0,23.0,1.0,1051.0
A3LSVS4YA2CEAX,0972683275,3.0,2013-10-21,2013.0,10.0,21.0,1.0,1051.0
A2X2ZMSYYCL1A1,0972683275,4.0,2013-09-02,2013.0,9.0,2.0,1.0,1051.0
A1SIV0P0QLCP3X,0972683275,5.0,2014-03-16,2014.0,3.0,16.0,1.0,1051.0
A3TAT80JCWYGB4,0972683275,5.0,2014-01-07,2014.0,1.0,7.0,1.0,1051.0
AJ97HDK7RH9VW,0972683275,1.0,2012-01-22,2012.0,1.0,22.0,1.0,1051.0
A2KUEGMSLHUNNP,0972683275,5.0,2012-11-27,2012.0,11.0,27.0,1.0,1051.0
A34XHTETLN5WHD,0972683275,4.0,2013-02-06,2013.0,2.0,6.0,1.0,1051.0
ATNJBDID1K17N,0972683275,5.0,2014-05-15,2014.0,5.0,15.0,1.0,1051.0
A6UFYXM3VDZ,0972683275,5.0,2011-09-14,2011.0,9.0,14.0,1.0,1051.0
AVCM37Q6TKOAG,0972683275,5.0,2013-10-10,2013.0,10.0,10.0,1.0,1051.0
A2UKT5SQR9EI7U,0972683275,5.0,2014-07-03,2014.0,7.0,3.0,1.0,1051.0
A2AU7WTTTWU4H0,0972683275,5.0,2014-02-19,2014.0,2.0,19.0,1.0,1051.0
A3V2D9KAJK16X,0972683275,4.0,2013-03-22,2013.0,3.0,22.0,1.0,1051.0
A204YNL8K5AOU1,0972683275,5.0,2013-12-14,2013.0,12.0,14.0,1.0,1051.0
AU6SV4IPYQ10P,0972683275,5.0,2014-05-16,2014.0,5.0,16.0,1.0,1051.0
A5CFCTKIURGA4,0972683275,5.0,2013-02-13,2013.0,2.0,13.0,1.0,1051.0
AZM8PD2KBVXN5,0972683275,5.0,2014-02-08,2014.0,2.0,8.0,1.0,1051.0
A2RX1JTBIIB4T7,0972683275,5.0,2014-01-21,2014.0,1.0,21.0,1.0,1051.0
A030530627MK66BD8V4LN,0972683275,4.0,2013-02-01,2013.0,2.0,1.0,1.0,1051.0
A3HVBGFQGVKEN6,0972683275,5.0,2014-01-10,2014.0,1.0,10.0,1.0,1051.0
A3D37SX2JYWQAD,0972683275,4.0,2013-08-07,2013.0,8.0,7.0,1.0,1051.0
A2YF3QW52PBL3C,0972683275,5.0,2013-01-10,2013.0,1.0,10.0,1.0,1051.0
A7V9WIUIB02OI,0972683275,4.0,2013-10-04,2013.0,10.0,4.0,1.0,1051.0
A2MZYIGRUMSJKH,0972683275,4.0,2013-04-08,2013.0,4.0,8.0,1.0,1051.0
A3NTL6NCDLA064,0972683275,5.0,2014-03-13,2014.0,3.0,13.0,1.0,1051.0
A2EJTJJ6WCE8TC,0972683275,5.0,2012-09-08,2012.0,9.0,8.0,1.0,1051.0
A1E5AP6REAVJ2,0972683275,5.0,2014-04-27,2014.0,4.0,27.0,1.0,1051.0
AM178A0W4L6TT,0972683275,4.0,2012-08-04,2012.0,8.0,4.0,1.0,1051.0
A2Q2FQ4X99I9HN,0972683275,4.0,2011-01-19,2011.0,1.0,19.0,1.0,1051.0
A2JZGIDQ8RD9O7,0972683275,4.0,2012-12-29,2012.0,12.0,29.0,1.0,1051.0
A3I63PQL34GPRJ,0972683275,5.0,2013-01-25,2013.0,1.0,25.0,1.0,1051.0
A2TOUTL6Z74SMQ,0972683275,5.0,2011-05-17,2011.0,5.0,17.0,1.0,1051.0
A3MIAO5MG9ESMO,0972683275,5.0,2013-02-05,2013.0,2.0,5.0,1.0,1051.0
A8THC8D64F5E3,0972683275,4.0,2013-03-28,2013.0,3.0,28.0,1.0,1051.0
AY0D7YV22WO7Y,0972683275,5.0,2013-04-28,2013.0,4.0,28.0,1.0,1051.0
A6MHD7SKZ1OJO,0972683275,3.0,2012-09-15,2012.0,9.0,15.0,1.0,1051.0
A1K8NFAW926KCG,0972683275,4.0,2012-10-15,2012.0,10.0,15.0,1.0,1051.0
A14HG36I5AKTVF,0972683275,2.0,2013-02-08,2013.0,2.0,8.0,1.0,1051.0
A1XK4O47V918TK,0972683275,4.0,2012-03-06,2012.0,3.0,6.0,1.0,1051.0
A1WNIOPMTGGTCS,0972683275,4.0,2012-03-22,2012.0,3.0,22.0,1.0,1051.0
A26VDAZZG2BO27,0972683275,5.0,2013-09-22,2013.0,9.0,22.0,1.0,1051.0
A2077DSWGE0ELT,0972683275,5.0,2013-01-13,2013.0,1.0,13.0,1.0,1051.0
A167ZKQMOK3QVQ,0972683275,5.0,2013-02-16,2013.0,2.0,16.0,1.0,1051.0
A3SK1V2XAMFU4J,0972683275,5.0,2012-12-24,2012.0,12.0,24.0,1.0,1051.0
A171QI6IDL6T5J,0972683275,5.0,2011-11-21,2011.0,11.0,21.0,1.0,1051.0
A3NFXPE2SP2NDC,0972683275,5.0,2013-06-25,2013.0,6.0,25.0,1.0,1051.0
A1RI8HAZRUWZM6,0972683275,5.0,2013-11-10,2013.0,11.0,10.0,1.0,1051.0
A2S2IJJLGCXTAD,0972683275,5.0,2011-12-18,2011.0,12.0,18.0,1.0,1051.0
A3IZFW84VV75XS,0972683275,5.0,2013-04-09,2013.0,4.0,9.0,1.0,1051.0
AIIZ3D0BQS7CR,0972683275,5.0,2013-01-22,2013.0,1.0,22.0,1.0,1051.0
A3AKVALGT4Y02G,0972683275,4.0,2008-02-19,2008.0,2.0,19.0,1.0,1051.0
A2I8J6GW1H6LWU,0972683275,5.0,2010-09-26,2010.0,9.0,26.0,1.0,1051.0
A174LMEP27Q3H9,0972683275,5.0,2013-12-22,2013.0,12.0,22.0,1.0,1051.0
AY796UUSZ2ZVA,0972683275,5.0,2012-09-05,2012.0,9.0,5.0,1.0,1051.0
A2NBPI1022XD6X,0972683275,5.0,2012-12-18,2012.0,12.0,18.0,1.0,1051.0
A14GJVRNRLDG84,0972683275,4.0,2013-04-13,2013.0,4.0,13.0,1.0,1051.0
AY1Z6EFM02DSU,0972683275,5.0,2014-03-01,2014.0,3.0,1.0,1.0,1051.0
A2NOXTG05AHVB3,0972683275,5.0,2013-06-28,2013.0,6.0,28.0,1.0,1051.0
A3MNCZ1RE5TIRI,0972683275,5.0,2013-03-04,2013.0,3.0,4.0,1.0,1051.0
AXBCUEOWEL49V,0972683275,4.0,2011-11-16,2011.0,11.0,16.0,1.0,1051.0
A3QRS9HM9LD3A,0972683275,3.0,2013-04-12,2013.0,4.0,12.0,1.0,1051.0
A2INJ5ZNSHUE9R,0972683275,4.0,2011-01-22,2011.0,1.0,22.0,1.0,1051.0
A3QFR6XRJ89EGZ,0972683275,5.0,2013-03-22,2013.0,3.0,22.0,1.0,1051.0
A2KR372GZW00MJ,0972683275,4.0,2013-12-09,2013.0,12.0,9.0,1.0,1051.0
AZO3DZAJ8S0D9,0972683275,5.0,2014-01-16,2014.0,1.0,16.0,1.0,1051.0
AH8Q45LTCQCFJ,0972683275,4.0,2010-12-15,2010.0,12.0,15.0,1.0,1051.0
A1NFUURN2RV9GT,0972683275,3.0,2014-02-10,2014.0,2.0,10.0,1.0,1051.0
ALUZVJS4G2J9Y,0972683275,5.0,2013-12-03,2013.0,12.0,3.0,1.0,1051.0
A25RWGRTI45P88,0972683275,3.0,2012-08-12,2012.0,8.0,12.0,1.0,1051.0
A2XKV52LF7ERZL,0972683275,5.0,2011-08-08,2011.0,8.0,8.0,1.0,1051.0
A19ZTSSP46BUFE,0972683275,5.0,2010-11-15,2010.0,11.0,15.0,1.0,1051.0
A2BLRT79WUTLXW,0972683275,3.0,2014-02-26,2014.0,2.0,26.0,1.0,1051.0
A3PR648T8RDRS,0972683275,4.0,2012-08-15,2012.0,8.0,15.0,1.0,1051.0
A18YDKJ6MLVYZL,0972683275,4.0,2010-10-17,2010.0,10.0,17.0,1.0,1051.0
A39LNFWIZZT0VW,0972683275,5.0,2013-11-06,2013.0,11.0,6.0,1.0,1051.0
A6TWN9W9WSAV0,0972683275,4.0,2012-12-31,2012.0,12.0,31.0,1.0,1051.0
AU1I7HEEZJCSY,0972683275,5.0,2012-12-27,2012.0,12.0,27.0,1.0,1051.0
A16Y72DRF7ITNB,0972683275,3.0,2011-11-12,2011.0,11.0,12.0,1.0,1051.0
AZFF4CX9MQ4AE,0972683275,5.0,2013-11-23,2013.0,11.0,23.0,1.0,1051.0
A8TH161HDA2FL,0972683275,5.0,2013-03-17,2013.0,3.0,17.0,1.0,1051.0
AH7DLKHSGZKCR,0972683275,5.0,2013-03-23,2013.0,3.0,23.0,1.0,1051.0
A2HI35H2BOCV9R,0972683275,3.0,2011-03-29,2011.0,3.0,29.0,1.0,1051.0
A11IFJDOZ0T6Z2,0972683275,3.0,2013-01-20,2013.0,1.0,20.0,1.0,1051.0
A11X5KB2AFYGBX,0972683275,5.0,2013-02-12,2013.0,2.0,12.0,1.0,1051.0
A15K7HV1XD6YWR,0972683275,1.0,2013-02-13,2013.0,2.0,13.0,1.0,1051.0
A1HMK1KMWQBDTT,0972683275,5.0,2013-12-25,2013.0,12.0,25.0,1.0,1051.0
A235DJF7AEYJFQ,0972683275,4.0,2013-02-22,2013.0,2.0,22.0,1.0,1051.0
A1PZ1UEVHMNS18,0972683275,5.0,2013-03-24,2013.0,3.0,24.0,1.0,1051.0
A27B2NA4IKY3P8,0972683275,4.0,2013-10-13,2013.0,10.0,13.0,1.0,1051.0
A1S8E2JSVXHIPB,0972683275,5.0,2013-09-11,2013.0,9.0,11.0,1.0,1051.0
A2QBJEHKTD7R6O,0972683275,3.0,2013-08-29,2013.0,8.0,29.0,1.0,1051.0
A2LVJDTDXIIY84,0972683275,2.0,2010-12-05,2010.0,12.0,5.0,1.0,1051.0
A2J13NR5GB8GYO,0972683275,5.0,2012-11-25,2012.0,11.0,25.0,1.0,1051.0
A6D7R8LLIC3FO,0972683275,5.0,2014-03-15,2014.0,3.0,15.0,1.0,1051.0
A3S1BO0SLFC5H,0972683275,5.0,2013-08-21,2013.0,8.0,21.0,1.0,1051.0
A3DKC72AYVYT6T,0972683275,5.0,2011-01-31,2011.0,1.0,31.0,1.0,1051.0
AZ3DVRQOQMC59,0972683275,5.0,2013-05-14,2013.0,5.0,14.0,1.0,1051.0
A2Q6I168BPOUSM,0972683275,5.0,2014-03-25,2014.0,3.0,25.0,1.0,1051.0
A1P9S4MYB15O0K,0972683275,5.0,2014-04-13,2014.0,4.0,13.0,1.0,1051.0
A2M3CN7OC6ADPG,0972683275,5.0,2013-02-06,2013.0,2.0,6.0,1.0,1051.0
A2BNYSMW3UFKS8,0972683275,5.0,2014-01-07,2014.0,1.0,7.0,1.0,1051.0
A1DNACCKWV41IY,0972683275,5.0,2011-12-30,2011.0,12.0,30.0,1.0,1051.0
A81NVWL4MMVT8,0972683275,4.0,2013-09-28,2013.0,9.0,28.0,1.0,1051.0
A3BLYMV1UIDWU9,0972683275,5.0,2012-12-27,2012.0,12.0,27.0,1.0,1051.0
A19NI7EG704QLJ,0972683275,5.0,2011-10-17,2011.0,10.0,17.0,1.0,1051.0
A29N5GAYTJUFQM,0972683275,5.0,2013-10-18,2013.0,10.0,18.0,1.0,1051.0
A3EP4YIS9W1LR1,0972683275,5.0,2013-01-14,2013.0,1.0,14.0,1.0,1051.0
AHPRCZ59P9RU0,0972683275,5.0,2011-01-11,2011.0,1.0,11.0,1.0,1051.0
A1JRWN50MPG8EH,0972683275,2.0,2013-03-11,2013.0,3.0,11.0,1.0,1051.0
A7G5TA2C9IGSE,0972683275,5.0,2010-10-15,2010.0,10.0,15.0,1.0,1051.0
A38LYJ7NQ65G5L,0972683275,5.0,2014-01-30,2014.0,1.0,30.0,1.0,1051.0
A6GYEDCEU2LKG,0972683275,5.0,2011-05-05,2011.0,5.0,5.0,1.0,1051.0
A20WKO5G1YTC0H,0972683275,5.0,2013-05-29,2013.0,5.0,29.0,1.0,1051.0
A1C9DXCM6QF5XQ,0972683275,5.0,2013-04-29,2013.0,4.0,29.0,1.0,1051.0
A21NLR9Z1MC7P8,0972683275,5.0,2012-11-08,2012.0,11.0,8.0,1.0,1051.0
A3TCV19D652GPU,0972683275,4.0,2013-04-25,2013.0,4.0,25.0,1.0,1051.0
A1IMCM3OSZFPQK,0972683275,5.0,2013-02-25,2013.0,2.0,25.0,1.0,1051.0
A2X1JGIN31F8WP,0972683275,5.0,2010-10-23,2010.0,10.0,23.0,1.0,1051.0
A12CEA80W6MZL3,0972683275,5.0,2013-07-27,2013.0,7.0,27.0,1.0,1051.0
A3526XYYY8DE8J,0972683275,5.0,2011-04-15,2011.0,4.0,15.0,1.0,1051.0
A1N7QSP1U513KJ,0972683275,5.0,2013-02-17,2013.0,2.0,17.0,1.0,1051.0
A3FZ6D8NP9775P,0972683275,5.0,2013-01-13,2013.0,1.0,13.0,1.0,1051.0
A3OA1X9RC25X4B,0972683275,5.0,2014-02-10,2014.0,2.0,10.0,1.0,1051.0
A1BV6SSYN6ITUD,0972683275,5.0,2011-12-09,2011.0,12.0,9.0,1.0,1051.0
A2ML1ZBZ75I058,0972683275,5.0,2013-01-31,2013.0,1.0,31.0,1.0,1051.0
A2BQ69HXT2EZ5E,0972683275,4.0,2012-04-03,2012.0,4.0,3.0,1.0,1051.0
AQIBGC2OCCAHQ,0972683275,5.0,2014-06-28,2014.0,6.0,28.0,1.0,1051.0
A3JBRHRYUITFDN,0972683275,5.0,2013-02-05,2013.0,2.0,5.0,1.0,1051.0
ARVMH02CVVJBV,0972683275,4.0,2013-03-19,2013.0,3.0,19.0,1.0,1051.0
A3EIH3FETBO3Z3,0972683275,4.0,2013-02-08,2013.0,2.0,8.0,1.0,1051.0
ADJVSS1OZ4RM2,0972683275,5.0,2013-07-02,2013.0,7.0,2.0,1.0,1051.0
A1EAXVLKPVL8W5,0972683275,5.0,2013-03-08,2013.0,3.0,8.0,1.0,1051.0
A1HMMR78CDCNB,0972683275,5.0,2011-02-13,2011.0,2.0,13.0,1.0,1051.0
A2YO6DRFFWB5D2,0972683275,5.0,2013-07-19,2013.0,7.0,19.0,1.0,1051.0
A32QNGGSX3YTAH,0972683275,5.0,2010-11-17,2010.0,11.0,17.0,1.0,1051.0
A2TYW6QLYACPVL,0972683275,5.0,2013-08-25,2013.0,8.0,25.0,1.0,1051.0
A29OJBE89XRIW6,0972683275,5.0,2013-10-11,2013.0,10.0,11.0,1.0,1051.0
A35AY98EAZ8OB,0972683275,5.0,2012-11-23,2012.0,11.0,23.0,1.0,1051.0
A1IXF1F4DMS1XO,0972683275,4.0,2013-02-16,2013.0,2.0,16.0,1.0,1051.0
AKY4Q90DE9AO9,0972683275,4.0,2013-07-03,2013.0,7.0,3.0,1.0,1051.0
A3LSDUV9HSY66,0972683275,5.0,2013-03-20,2013.0,3.0,20.0,1.0,1051.0
A1FFCR74WU1E6Z,0972683275,5.0,2014-02-15,2014.0,2.0,15.0,1.0,1051.0
A1R4KD3T10FOG0,0972683275,5.0,2014-02-19,2014.0,2.0,19.0,1.0,1051.0
A3HJ888Q5EOO66,0972683275,4.0,2011-07-02,2011.0,7.0,2.0,1.0,1051.0
A1MYNY918JSFCE,0972683275,3.0,2012-07-07,2012.0,7.0,7.0,1.0,1051.0
A2DZQFJ8A43OB3,0972683275,5.0,2014-02-22,2014.0,2.0,22.0,1.0,1051.0
A3VMCFOCPL3R7Q,0972683275,5.0,2013-02-02,2013.0,2.0,2.0,1.0,1051.0
A2C4YXP64SJSDR,0972683275,5.0,2011-11-12,2011.0,11.0,12.0,1.0,1051.0
AL29YSP075B3G,0972683275,5.0,2013-08-30,2013.0,8.0,30.0,1.0,1051.0
A3P1AEV6KGPSYM,0972683275,4.0,2013-11-03,2013.0,11.0,3.0,1.0,1051.0
A2HLEMX0FEQ1YR,0972683275,5.0,2011-10-14,2011.0,10.0,14.0,1.0,1051.0
A3KSID0WUMUHZG,0972683275,5.0,2011-05-31,2011.0,5.0,31.0,1.0,1051.0
A3BM1LI2E1F8P2,0972683275,5.0,2012-06-07,2012.0,6.0,7.0,1.0,1051.0
A2SUMK3BDIUG4Z,0972683275,5.0,2014-02-25,2014.0,2.0,25.0,1.0,1051.0
A39IMVHNMDZU0I,0972683275,5.0,2011-12-11,2011.0,12.0,11.0,1.0,1051.0
A2441IHTNYIN5D,0972683275,5.0,2014-02-09,2014.0,2.0,9.0,1.0,1051.0
A3MTB981M61PNW,0972683275,5.0,2011-08-25,2011.0,8.0,25.0,1.0,1051.0
A1HM9UYHIQ3YM2,0972683275,5.0,2014-05-26,2014.0,5.0,26.0,1.0,1051.0
A2R8ZQ9VJUBTQR,0972683275,5.0,2012-05-11,2012.0,5.0,11.0,1.0,1051.0
AUOF7KMZRE4RG,0972683275,4.0,2011-08-06,2011.0,8.0,6.0,1.0,1051.0
A2GGS3I5BY7R1A,0972683275,5.0,2013-09-08,2013.0,9.0,8.0,1.0,1051.0
A23LZZD5UXRHWX,0972683275,5.0,2013-03-09,2013.0,3.0,9.0,1.0,1051.0
A326UIIB1O2UUR,0972683275,5.0,2014-03-11,2014.0,3.0,11.0,1.0,1051.0
A3AYPQY4EHVW39,0972683275,4.0,2010-10-05,2010.0,10.0,5.0,1.0,1051.0
AAJ0NJL17KRNX,0972683275,4.0,2012-05-15,2012.0,5.0,15.0,1.0,1051.0
A1Z55ZZHFDF4NL,0972683275,5.0,2012-01-14,2012.0,1.0,14.0,1.0,1051.0
